date,placement_id,deal_id,device,geo,impressions,viewable_impressions,measurable_impressions
2026-04-13,PL-008,DEAL-MB-2026Q2,tablet,CA,220,156,216
2026-04-13,PL-008,DEAL-MB-2026Q2,tablet,UK,236,166,230
2026-04-13,PL-009,DEAL-MB-2026Q2,desktop,US,5438,4053,5220
2026-04-13,PL-009,DEAL-MB-2026Q2,desktop,CA,1203,908,1154
2026-04-13,PL-009,DEAL-MB-2026Q2,desktop,UK,1174,954,1141
2026-04-13,PL-009,DEAL-MB-2026Q2,mobile,US,5416,3995,5279
2026-04-13,PL-009,DEAL-MB-2026Q2,mobile,CA,968,801,917
2026-04-13,PL-009,DEAL-MB-2026Q2,mobile,UK,1061,838,1039
2026-04-13,PL-009,DEAL-MB-2026Q2,tablet,US,1171,872,1122
2026-04-13,PL-009,DEAL-MB-2026Q2,tablet,CA,232,169,226
2026-04-13,PL-009,DEAL-MB-2026Q2,tablet,UK,260,216,246
2026-04-14,PL-001,DEAL-MB-2026Q2,desktop,US,4856,3548,4575
2026-04-14,PL-001,DEAL-MB-2026Q2,desktop,CA,1081,779,1054
2026-04-14,PL-001,DEAL-MB-2026Q2,desktop,UK,1196,918,1158
2026-04-14,PL-001,DEAL-MB-2026Q2,mobile,US,5437,4292,5292
2026-04-14,PL-001,DEAL-MB-2026Q2,mobile,CA,1102,818,1074
2026-04-14,PL-001,DEAL-MB-2026Q2,mobile,UK,1035,783,985
2026-04-14,PL-001,DEAL-MB-2026Q2,tablet,US,1145,868,1098
2026-04-14,PL-001,DEAL-MB-2026Q2,tablet,CA,275,205,272
2026-04-14,PL-001,DEAL-MB-2026Q2,tablet,UK,227,171,215
2026-04-14,PL-002,DEAL-MB-2026Q2,desktop,US,5753,4295,5429
2026-04-14,PL-002,DEAL-MB-2026Q2,desktop,CA,1134,775,1120
2026-04-14,PL-002,DEAL-MB-2026Q2,desktop,UK,1014,691,985
2026-04-14,PL-002,DEAL-MB-2026Q2,mobile,US,5182,3542,4990
2026-04-14,PL-002,DEAL-MB-2026Q2,mobile,CA,1219,859,1198
2026-04-14,PL-002,DEAL-MB-2026Q2,mobile,UK,1122,754,1082
2026-04-14,PL-002,DEAL-MB-2026Q2,tablet,US,1222,819,1173
2026-04-14,PL-002,DEAL-MB-2026Q2,tablet,CA,256,169,241
2026-04-14,PL-002,DEAL-MB-2026Q2,tablet,UK,258,186,246
2026-04-14,PL-003,DEAL-MB-2026Q2,desktop,US,5487,4596,5282
2026-04-14,PL-003,DEAL-MB-2026Q2,desktop,CA,1114,955,1092
2026-04-14,PL-003,DEAL-MB-2026Q2,desktop,UK,1254,1004,1226
2026-04-14,PL-003,DEAL-MB-2026Q2,mobile,US,5536,4677,5304
2026-04-14,PL-003,DEAL-MB-2026Q2,mobile,CA,1145,885,1114
2026-04-14,PL-003,DEAL-MB-2026Q2,mobile,UK,1020,819,991
2026-04-14,PL-003,DEAL-MB-2026Q2,tablet,US,1287,1062,1233
2026-04-14,PL-003,DEAL-MB-2026Q2,tablet,CA,233,201,224
2026-04-14,PL-003,DEAL-MB-2026Q2,tablet,UK,277,234,266
2026-04-14,PL-004,DEAL-MB-2026Q2,desktop,US,4877,3031,4811
2026-04-14,PL-004,DEAL-MB-2026Q2,desktop,CA,991,640,970
2026-04-14,PL-004,DEAL-MB-2026Q2,desktop,UK,1071,657,1028
2026-04-14,PL-004,DEAL-MB-2026Q2,mobile,US,5237,3564,5076
2026-04-14,PL-004,DEAL-MB-2026Q2,mobile,CA,1084,699,1054
2026-04-14,PL-004,DEAL-MB-2026Q2,mobile,UK,1129,696,1089
2026-04-14,PL-004,DEAL-MB-2026Q2,tablet,US,1063,647,1048
2026-04-14,PL-004,DEAL-MB-2026Q2,tablet,CA,244,158,235
2026-04-14,PL-004,DEAL-MB-2026Q2,tablet,UK,249,154,241
2026-04-14,PL-005,DEAL-MB-2026Q2,desktop,US,6432,4191,6257
2026-04-14,PL-005,DEAL-MB-2026Q2,desktop,CA,1314,884,1293
2026-04-14,PL-005,DEAL-MB-2026Q2,desktop,UK,1256,879,1224
2026-04-14,PL-005,DEAL-MB-2026Q2,mobile,US,5618,3820,5377
2026-04-14,PL-005,DEAL-MB-2026Q2,mobile,CA,1218,876,1153
2026-04-14,PL-005,DEAL-MB-2026Q2,mobile,UK,1312,954,1266
2026-04-14,PL-005,DEAL-MB-2026Q2,tablet,US,1438,998,1374
2026-04-14,PL-005,DEAL-MB-2026Q2,tablet,CA,300,208,285
2026-04-14,PL-005,DEAL-MB-2026Q2,tablet,UK,264,187,257
2026-04-14,PL-006,DEAL-MB-2026Q2,desktop,US,5316,3830,5256
2026-04-14,PL-006,DEAL-MB-2026Q2,desktop,CA,1152,811,1119
2026-04-14,PL-006,DEAL-MB-2026Q2,desktop,UK,1312,951,1270
2026-04-14,PL-006,DEAL-MB-2026Q2,mobile,US,5945,4419,5799
2026-04-14,PL-006,DEAL-MB-2026Q2,mobile,CA,1301,960,1257
2026-04-14,PL-006,DEAL-MB-2026Q2,mobile,UK,1362,943,1281
2026-04-14,PL-006,DEAL-MB-2026Q2,tablet,US,1173,807,1105
2026-04-14,PL-006,DEAL-MB-2026Q2,tablet,CA,248,167,242
2026-04-14,PL-006,DEAL-MB-2026Q2,tablet,UK,309,221,292
2026-04-14,PL-007,DEAL-MB-2026Q2,desktop,US,4449,2852,4349
2026-04-14,PL-007,DEAL-MB-2026Q2,desktop,CA,809,557,764
2026-04-14,PL-007,DEAL-MB-2026Q2,desktop,UK,992,676,975
2026-04-14,PL-007,DEAL-MB-2026Q2,mobile,US,4502,2996,4285
2026-04-14,PL-007,DEAL-MB-2026Q2,mobile,CA,974,669,929
2026-04-14,PL-007,DEAL-MB-2026Q2,mobile,UK,947,662,908
2026-04-14,PL-007,DEAL-MB-2026Q2,tablet,US,1049,738,1002
2026-04-14,PL-007,DEAL-MB-2026Q2,tablet,CA,205,126,195
2026-04-14,PL-007,DEAL-MB-2026Q2,tablet,UK,208,142,204
2026-04-14,PL-008,DEAL-MB-2026Q2,desktop,US,5138,3858,4996
2026-04-14,PL-008,DEAL-MB-2026Q2,desktop,CA,1063,781,1031
2026-04-14,PL-008,DEAL-MB-2026Q2,desktop,UK,1068,830,1019
2026-04-14,PL-008,DEAL-MB-2026Q2,mobile,US,4314,3229,4095
2026-04-14,PL-008,DEAL-MB-2026Q2,mobile,CA,923,675,885
2026-04-14,PL-008,DEAL-MB-2026Q2,mobile,UK,984,724,931
2026-04-14,PL-008,DEAL-MB-2026Q2,tablet,US,1060,747,1013
2026-04-14,PL-008,DEAL-MB-2026Q2,tablet,CA,233,161,220
2026-04-14,PL-008,DEAL-MB-2026Q2,tablet,UK,213,145,210
2026-04-14,PL-009,DEAL-MB-2026Q2,desktop,US,6151,4664,6024
2026-04-14,PL-009,DEAL-MB-2026Q2,desktop,CA,1232,903,1201
2026-04-14,PL-009,DEAL-MB-2026Q2,desktop,UK,1225,1016,1183
2026-04-14,PL-009,DEAL-MB-2026Q2,mobile,US,6074,4511,5874
2026-04-14,PL-009,DEAL-MB-2026Q2,mobile,CA,1189,907,1170
2026-04-14,PL-009,DEAL-MB-2026Q2,mobile,UK,1265,963,1207
2026-04-14,PL-009,DEAL-MB-2026Q2,tablet,US,1399,1109,1348
2026-04-14,PL-009,DEAL-MB-2026Q2,tablet,CA,274,221,266
2026-04-14,PL-009,DEAL-MB-2026Q2,tablet,UK,245,186,233
2026-04-15,PL-001,DEAL-MB-2026Q2,desktop,US,5909,4446,5837
2026-04-15,PL-001,DEAL-MB-2026Q2,desktop,CA,1286,927,1267
2026-04-15,PL-001,DEAL-MB-2026Q2,desktop,UK,1364,993,1319
2026-04-15,PL-001,DEAL-MB-2026Q2,mobile,US,5452,4266,5348
2026-04-15,PL-001,DEAL-MB-2026Q2,mobile,CA,1195,921,1149
2026-04-15,PL-001,DEAL-MB-2026Q2,mobile,UK,1097,857,1041
2026-04-15,PL-001,DEAL-MB-2026Q2,tablet,US,1282,1008,1215
2026-04-15,PL-001,DEAL-MB-2026Q2,tablet,CA,303,225,284
2026-04-15,PL-001,DEAL-MB-2026Q2,tablet,UK,245,185,239
2026-04-15,PL-002,DEAL-MB-2026Q2,desktop,US,5756,3860,5565
2026-04-15,PL-002,DEAL-MB-2026Q2,desktop,CA,1317,997,1289
2026-04-15,PL-002,DEAL-MB-2026Q2,desktop,UK,1300,979,1270
2026-04-15,PL-002,DEAL-MB-2026Q2,mobile,US,5376,3795,5142
2026-04-15,PL-002,DEAL-MB-2026Q2,mobile,CA,1132,753,1109
2026-04-15,PL-002,DEAL-MB-2026Q2,mobile,UK,1273,913,1211
2026-04-15,PL-002,DEAL-MB-2026Q2,tablet,US,1227,857,1192
2026-04-15,PL-002,DEAL-MB-2026Q2,tablet,CA,274,181,266
2026-04-15,PL-002,DEAL-MB-2026Q2,tablet,UK,281,203,272
2026-04-15,PL-003,DEAL-MB-2026Q2,desktop,US,4994,4294,4783
2026-04-15,PL-003,DEAL-MB-2026Q2,desktop,CA,1202,956,1171
2026-04-15,PL-003,DEAL-MB-2026Q2,desktop,UK,1232,979,1215
2026-04-15,PL-003,DEAL-MB-2026Q2,mobile,US,5446,4667,5127
2026-04-15,PL-003,DEAL-MB-2026Q2,mobile,CA,1102,868,1077
2026-04-15,PL-003,DEAL-MB-2026Q2,mobile,UK,1286,1106,1227
2026-04-15,PL-003,DEAL-MB-2026Q2,tablet,US,1285,1023,1264
2026-04-15,PL-003,DEAL-MB-2026Q2,tablet,CA,296,255,287
2026-04-15,PL-003,DEAL-MB-2026Q2,tablet,UK,296,226,291
2026-04-15,PL-004,DEAL-MB-2026Q2,desktop,US,4056,2453,3933
2026-04-15,PL-004,DEAL-MB-2026Q2,desktop,CA,964,665,920
2026-04-15,PL-004,DEAL-MB-2026Q2,desktop,UK,1012,694,968
2026-04-15,PL-004,DEAL-MB-2026Q2,mobile,US,4366,2895,4215
2026-04-15,PL-004,DEAL-MB-2026Q2,mobile,CA,877,547,860
2026-04-15,PL-004,DEAL-MB-2026Q2,mobile,UK,885,549,867
2026-04-15,PL-004,DEAL-MB-2026Q2,tablet,US,1074,732,1059
2026-04-15,PL-004,DEAL-MB-2026Q2,tablet,CA,237,153,229
2026-04-15,PL-004,DEAL-MB-2026Q2,tablet,UK,201,122,189
2026-04-15,PL-005,DEAL-MB-2026Q2,desktop,US,6082,4461,5825
2026-04-15,PL-005,DEAL-MB-2026Q2,desktop,CA,1331,884,1270
2026-04-15,PL-005,DEAL-MB-2026Q2,desktop,UK,1146,756,1105
2026-04-15,PL-005,DEAL-MB-2026Q2,mobile,US,5721,4035,5576
2026-04-15,PL-005,DEAL-MB-2026Q2,mobile,CA,1172,816,1149
2026-04-15,PL-005,DEAL-MB-2026Q2,mobile,UK,1419,933,1356
2026-04-15,PL-005,DEAL-MB-2026Q2,tablet,US,1416,1006,1376
2026-04-15,PL-005,DEAL-MB-2026Q2,tablet,CA,268,181,261
2026-04-15,PL-005,DEAL-MB-2026Q2,tablet,UK,272,187,261
2026-04-15,PL-006,DEAL-MB-2026Q2,desktop,US,4867,3220,4732
2026-04-15,PL-006,DEAL-MB-2026Q2,desktop,CA,941,638,923
2026-04-15,PL-006,DEAL-MB-2026Q2,desktop,UK,1144,766,1117
2026-04-15,PL-006,DEAL-MB-2026Q2,mobile,US,5031,3633,4953
2026-04-15,PL-006,DEAL-MB-2026Q2,mobile,CA,1134,808,1112
2026-04-15,PL-006,DEAL-MB-2026Q2,mobile,UK,1066,774,1013
2026-04-15,PL-006,DEAL-MB-2026Q2,tablet,US,964,652,949
2026-04-15,PL-006,DEAL-MB-2026Q2,tablet,CA,234,167,221
2026-04-15,PL-006,DEAL-MB-2026Q2,tablet,UK,226,166,219
2026-04-15,PL-007,DEAL-MB-2026Q2,desktop,US,4419,2916,4173
2026-04-15,PL-007,DEAL-MB-2026Q2,desktop,CA,1004,617,955
2026-04-15,PL-007,DEAL-MB-2026Q2,desktop,UK,1153,812,1123
2026-04-15,PL-007,DEAL-MB-2026Q2,mobile,US,5144,3224,4876
2026-04-15,PL-007,DEAL-MB-2026Q2,mobile,CA,1054,702,1036
2026-04-15,PL-007,DEAL-MB-2026Q2,mobile,UK,950,647,937
2026-04-15,PL-007,DEAL-MB-2026Q2,tablet,US,958,655,911
2026-04-15,PL-007,DEAL-MB-2026Q2,tablet,CA,217,137,211
2026-04-15,PL-007,DEAL-MB-2026Q2,tablet,UK,231,158,221
2026-04-15,PL-008,DEAL-MB-2026Q2,desktop,US,5750,3927,5591
2026-04-15,PL-008,DEAL-MB-2026Q2,desktop,CA,1021,794,992
2026-04-15,PL-008,DEAL-MB-2026Q2,desktop,UK,1067,805,1033
2026-04-15,PL-008,DEAL-MB-2026Q2,mobile,US,5356,3842,5136
2026-04-15,PL-008,DEAL-MB-2026Q2,mobile,CA,1152,887,1087
2026-04-15,PL-008,DEAL-MB-2026Q2,mobile,UK,1061,825,1009
2026-04-15,PL-008,DEAL-MB-2026Q2,tablet,US,1144,872,1095
2026-04-15,PL-008,DEAL-MB-2026Q2,tablet,CA,268,206,252
2026-04-15,PL-008,DEAL-MB-2026Q2,tablet,UK,273,197,259
2026-04-15,PL-009,DEAL-MB-2026Q2,desktop,US,5609,4198,5324
2026-04-15,PL-009,DEAL-MB-2026Q2,desktop,CA,1123,902,1062
2026-04-15,PL-009,DEAL-MB-2026Q2,desktop,UK,1086,883,1059
2026-04-15,PL-009,DEAL-MB-2026Q2,mobile,US,5398,4197,5130
2026-04-15,PL-009,DEAL-MB-2026Q2,mobile,CA,1067,871,1004
2026-04-15,PL-009,DEAL-MB-2026Q2,mobile,UK,1034,814,980
2026-04-15,PL-009,DEAL-MB-2026Q2,tablet,US,1242,906,1203
2026-04-15,PL-009,DEAL-MB-2026Q2,tablet,CA,230,173,218
2026-04-15,PL-009,DEAL-MB-2026Q2,tablet,UK,286,226,276
2026-04-16,PL-001,DEAL-MB-2026Q2,desktop,US,4519,3450,4433
2026-04-16,PL-001,DEAL-MB-2026Q2,desktop,CA,983,698,953
2026-04-16,PL-001,DEAL-MB-2026Q2,desktop,UK,881,650,837
2026-04-16,PL-001,DEAL-MB-2026Q2,mobile,US,4054,2849,3928
2026-04-16,PL-001,DEAL-MB-2026Q2,mobile,CA,944,710,911
2026-04-16,PL-001,DEAL-MB-2026Q2,mobile,UK,816,619,804
2026-04-16,PL-001,DEAL-MB-2026Q2,tablet,US,941,654,902
2026-04-16,PL-001,DEAL-MB-2026Q2,tablet,CA,179,123,172
2026-04-16,PL-001,DEAL-MB-2026Q2,tablet,UK,216,163,211
2026-04-16,PL-002,DEAL-MB-2026Q2,desktop,US,5109,3615,4959
2026-04-16,PL-002,DEAL-MB-2026Q2,desktop,CA,1078,795,1040
2026-04-16,PL-002,DEAL-MB-2026Q2,desktop,UK,1101,779,1042
2026-04-16,PL-002,DEAL-MB-2026Q2,mobile,US,5797,4304,5709
2026-04-16,PL-002,DEAL-MB-2026Q2,mobile,CA,1292,936,1248
2026-04-16,PL-002,DEAL-MB-2026Q2,mobile,UK,1174,780,1134
2026-04-16,PL-002,DEAL-MB-2026Q2,tablet,US,1175,869,1150
2026-04-16,PL-002,DEAL-MB-2026Q2,tablet,CA,261,187,255
2026-04-16,PL-002,DEAL-MB-2026Q2,tablet,UK,286,208,270
2026-04-16,PL-003,DEAL-MB-2026Q2,desktop,US,4178,3553,4117
2026-04-16,PL-003,DEAL-MB-2026Q2,desktop,CA,856,711,827
2026-04-16,PL-003,DEAL-MB-2026Q2,desktop,UK,896,683,875
2026-04-16,PL-003,DEAL-MB-2026Q2,mobile,US,3914,3219,3780
2026-04-16,PL-003,DEAL-MB-2026Q2,mobile,CA,922,724,903
2026-04-16,PL-003,DEAL-MB-2026Q2,mobile,UK,930,720,894
2026-04-16,PL-003,DEAL-MB-2026Q2,tablet,US,1006,797,972
2026-04-16,PL-003,DEAL-MB-2026Q2,tablet,CA,214,178,211
2026-04-16,PL-003,DEAL-MB-2026Q2,tablet,UK,206,161,199
2026-04-16,PL-004,DEAL-MB-2026Q2,desktop,US,5510,3516,5332
2026-04-16,PL-004,DEAL-MB-2026Q2,desktop,CA,1115,705,1067
2026-04-16,PL-004,DEAL-MB-2026Q2,desktop,UK,1244,835,1222
2026-04-16,PL-004,DEAL-MB-2026Q2,mobile,US,5745,3863,5528
2026-04-16,PL-004,DEAL-MB-2026Q2,mobile,CA,1242,769,1180
2026-04-16,PL-004,DEAL-MB-2026Q2,mobile,UK,1157,735,1119
2026-04-16,PL-004,DEAL-MB-2026Q2,tablet,US,1287,860,1220
2026-04-16,PL-004,DEAL-MB-2026Q2,tablet,CA,292,176,275
2026-04-16,PL-004,DEAL-MB-2026Q2,tablet,UK,241,165,231
2026-04-16,PL-005,DEAL-MB-2026Q2,desktop,US,4017,2721,3898
2026-04-16,PL-005,DEAL-MB-2026Q2,desktop,CA,962,703,923
2026-04-16,PL-005,DEAL-MB-2026Q2,desktop,UK,947,633,935
2026-04-16,PL-005,DEAL-MB-2026Q2,mobile,US,3807,2727,3611
2026-04-16,PL-005,DEAL-MB-2026Q2,mobile,CA,911,585,895
2026-04-16,PL-005,DEAL-MB-2026Q2,mobile,UK,1007,696,956
2026-04-16,PL-005,DEAL-MB-2026Q2,tablet,US,1011,698,985
2026-04-16,PL-005,DEAL-MB-2026Q2,tablet,CA,208,147,199
2026-04-16,PL-005,DEAL-MB-2026Q2,tablet,UK,210,154,198
2026-04-16,PL-006,DEAL-MB-2026Q2,desktop,US,5129,3516,4922
2026-04-16,PL-006,DEAL-MB-2026Q2,desktop,CA,1051,737,1026
2026-04-16,PL-006,DEAL-MB-2026Q2,desktop,UK,923,609,880
2026-04-16,PL-006,DEAL-MB-2026Q2,mobile,US,5187,3841,4966
2026-04-16,PL-006,DEAL-MB-2026Q2,mobile,CA,1144,775,1110
2026-04-16,PL-006,DEAL-MB-2026Q2,mobile,UK,954,707,924
2026-04-16,PL-006,DEAL-MB-2026Q2,tablet,US,1006,695,950
2026-04-16,PL-006,DEAL-MB-2026Q2,tablet,CA,205,139,202
2026-04-16,PL-006,DEAL-MB-2026Q2,tablet,UK,245,182,241
2026-04-16,PL-007,DEAL-MB-2026Q2,desktop,US,5243,3432,5027
2026-04-16,PL-007,DEAL-MB-2026Q2,desktop,CA,1190,757,1138
2026-04-16,PL-007,DEAL-MB-2026Q2,desktop,UK,1274,862,1254
2026-04-16,PL-007,DEAL-MB-2026Q2,mobile,US,6063,3991,5777
2026-04-16,PL-007,DEAL-MB-2026Q2,mobile,CA,1161,797,1104
2026-04-16,PL-007,DEAL-MB-2026Q2,mobile,UK,1253,861,1203
2026-04-16,PL-007,DEAL-MB-2026Q2,tablet,US,1195,792,1165
2026-04-16,PL-007,DEAL-MB-2026Q2,tablet,CA,250,160,239
2026-04-16,PL-007,DEAL-MB-2026Q2,tablet,UK,281,181,271
2026-04-16,PL-008,DEAL-MB-2026Q2,desktop,US,4529,3238,4459
2026-04-16,PL-008,DEAL-MB-2026Q2,desktop,CA,922,715,898
2026-04-16,PL-008,DEAL-MB-2026Q2,desktop,UK,1072,782,1018
2026-04-16,PL-008,DEAL-MB-2026Q2,mobile,US,4812,3696,4573
2026-04-16,PL-008,DEAL-MB-2026Q2,mobile,CA,906,638,879
2026-04-16,PL-008,DEAL-MB-2026Q2,mobile,UK,895,617,882
2026-04-16,PL-008,DEAL-MB-2026Q2,tablet,US,1055,787,1024
2026-04-16,PL-008,DEAL-MB-2026Q2,tablet,CA,230,168,216
2026-04-16,PL-008,DEAL-MB-2026Q2,tablet,UK,216,160,208
2026-04-16,PL-009,DEAL-MB-2026Q2,desktop,US,6071,4729,6005
2026-04-16,PL-009,DEAL-MB-2026Q2,desktop,CA,1314,993,1249
2026-04-16,PL-009,DEAL-MB-2026Q2,desktop,UK,1217,890,1192
2026-04-16,PL-009,DEAL-MB-2026Q2,mobile,US,5548,4352,5354
2026-04-16,PL-009,DEAL-MB-2026Q2,mobile,CA,1164,931,1104
2026-04-16,PL-009,DEAL-MB-2026Q2,mobile,UK,1331,1066,1281
2026-04-16,PL-009,DEAL-MB-2026Q2,tablet,US,1295,941,1230
2026-04-16,PL-009,DEAL-MB-2026Q2,tablet,CA,270,205,262
2026-04-16,PL-009,DEAL-MB-2026Q2,tablet,UK,250,196,237
2026-04-17,PL-001,DEAL-MB-2026Q2,desktop,US,5895,4266,5595
2026-04-17,PL-001,DEAL-MB-2026Q2,desktop,CA,1117,817,1091
2026-04-17,PL-001,DEAL-MB-2026Q2,desktop,UK,1101,803,1059
2026-04-17,PL-001,DEAL-MB-2026Q2,mobile,US,5402,4265,5263
2026-04-17,PL-001,DEAL-MB-2026Q2,mobile,CA,1223,932,1198
2026-04-17,PL-001,DEAL-MB-2026Q2,mobile,UK,1153,895,1095
2026-04-17,PL-001,DEAL-MB-2026Q2,tablet,US,1265,967,1219
2026-04-17,PL-001,DEAL-MB-2026Q2,tablet,CA,223,163,211
2026-04-17,PL-001,DEAL-MB-2026Q2,tablet,UK,276,207,266
2026-04-17,PL-002,DEAL-MB-2026Q2,desktop,US,5245,3619,5077
2026-04-17,PL-002,DEAL-MB-2026Q2,desktop,CA,1069,748,1041
2026-04-17,PL-002,DEAL-MB-2026Q2,desktop,UK,940,696,905
2026-04-17,PL-002,DEAL-MB-2026Q2,mobile,US,5062,3568,4842
2026-04-17,PL-002,DEAL-MB-2026Q2,mobile,CA,1016,727,1002
2026-04-17,PL-002,DEAL-MB-2026Q2,mobile,UK,990,655,936
2026-04-17,PL-002,DEAL-MB-2026Q2,tablet,US,1187,897,1127
2026-04-17,PL-002,DEAL-MB-2026Q2,tablet,CA,238,172,225
2026-04-17,PL-002,DEAL-MB-2026Q2,tablet,UK,249,173,242
2026-04-17,PL-003,DEAL-MB-2026Q2,desktop,US,5705,4643,5385
2026-04-17,PL-003,DEAL-MB-2026Q2,desktop,CA,1178,961,1163
2026-04-17,PL-003,DEAL-MB-2026Q2,desktop,UK,1248,1043,1231
2026-04-17,PL-003,DEAL-MB-2026Q2,mobile,US,5252,4374,5043
2026-04-17,PL-003,DEAL-MB-2026Q2,mobile,CA,1259,971,1205
2026-04-17,PL-003,DEAL-MB-2026Q2,mobile,UK,1095,917,1068
2026-04-17,PL-003,DEAL-MB-2026Q2,tablet,US,1219,984,1199
2026-04-17,PL-003,DEAL-MB-2026Q2,tablet,CA,272,236,265
2026-04-17,PL-003,DEAL-MB-2026Q2,tablet,UK,256,208,242
2026-04-17,PL-004,DEAL-MB-2026Q2,desktop,US,3780,2365,3600
2026-04-17,PL-004,DEAL-MB-2026Q2,desktop,CA,942,633,895
2026-04-17,PL-004,DEAL-MB-2026Q2,desktop,UK,868,532,856
2026-04-17,PL-004,DEAL-MB-2026Q2,mobile,US,4127,2514,4038
2026-04-17,PL-004,DEAL-MB-2026Q2,mobile,CA,895,622,845
2026-04-17,PL-004,DEAL-MB-2026Q2,mobile,UK,915,560,902
2026-04-17,PL-004,DEAL-MB-2026Q2,tablet,US,898,561,877
2026-04-17,PL-004,DEAL-MB-2026Q2,tablet,CA,195,120,188
2026-04-17,PL-004,DEAL-MB-2026Q2,tablet,UK,182,110,174
2026-04-17,PL-005,DEAL-MB-2026Q2,desktop,US,5365,3684,5276
2026-04-17,PL-005,DEAL-MB-2026Q2,desktop,CA,1167,810,1104
2026-04-17,PL-005,DEAL-MB-2026Q2,desktop,UK,1171,812,1135
2026-04-17,PL-005,DEAL-MB-2026Q2,mobile,US,4882,3485,4803
2026-04-17,PL-005,DEAL-MB-2026Q2,mobile,CA,1040,731,1005
2026-04-17,PL-005,DEAL-MB-2026Q2,mobile,UK,1161,799,1104
2026-04-17,PL-005,DEAL-MB-2026Q2,tablet,US,988,663,949
2026-04-17,PL-005,DEAL-MB-2026Q2,tablet,CA,215,138,207
2026-04-17,PL-005,DEAL-MB-2026Q2,tablet,UK,249,163,237
2026-04-17,PL-006,DEAL-MB-2026Q2,desktop,US,4829,3580,4767
2026-04-17,PL-006,DEAL-MB-2026Q2,desktop,CA,1166,760,1121
2026-04-17,PL-006,DEAL-MB-2026Q2,desktop,UK,1115,751,1048
2026-04-17,PL-006,DEAL-MB-2026Q2,mobile,US,5309,3670,5139
2026-04-17,PL-006,DEAL-MB-2026Q2,mobile,CA,1143,762,1116
2026-04-17,PL-006,DEAL-MB-2026Q2,mobile,UK,1142,785,1088
2026-04-17,PL-006,DEAL-MB-2026Q2,tablet,US,1194,805,1168
2026-04-17,PL-006,DEAL-MB-2026Q2,tablet,CA,286,208,278
2026-04-17,PL-006,DEAL-MB-2026Q2,tablet,UK,247,178,242
2026-04-17,PL-007,DEAL-MB-2026Q2,desktop,US,4773,2959,4519
2026-04-17,PL-007,DEAL-MB-2026Q2,desktop,CA,1002,657,964
2026-04-17,PL-007,DEAL-MB-2026Q2,desktop,UK,1158,763,1107
2026-04-17,PL-007,DEAL-MB-2026Q2,mobile,US,4729,3326,4450
2026-04-17,PL-007,DEAL-MB-2026Q2,mobile,CA,1231,787,1164
2026-04-17,PL-007,DEAL-MB-2026Q2,mobile,UK,1089,669,1028
2026-04-17,PL-007,DEAL-MB-2026Q2,tablet,US,1013,642,973
2026-04-17,PL-007,DEAL-MB-2026Q2,tablet,CA,262,172,251
2026-04-17,PL-007,DEAL-MB-2026Q2,tablet,UK,257,158,242
2026-04-17,PL-008,DEAL-MB-2026Q2,desktop,US,3995,3028,3769
2026-04-17,PL-008,DEAL-MB-2026Q2,desktop,CA,951,664,933
2026-04-17,PL-008,DEAL-MB-2026Q2,desktop,UK,1031,787,975
2026-04-17,PL-008,DEAL-MB-2026Q2,mobile,US,4759,3351,4656
2026-04-17,PL-008,DEAL-MB-2026Q2,mobile,CA,945,712,889
2026-04-17,PL-008,DEAL-MB-2026Q2,mobile,UK,949,719,916
2026-04-17,PL-008,DEAL-MB-2026Q2,tablet,US,1108,805,1079
2026-04-17,PL-008,DEAL-MB-2026Q2,tablet,CA,203,144,197
2026-04-17,PL-008,DEAL-MB-2026Q2,tablet,UK,189,146,182
2026-04-17,PL-009,DEAL-MB-2026Q2,desktop,US,4727,3583,4528
2026-04-17,PL-009,DEAL-MB-2026Q2,desktop,CA,908,724,897
2026-04-17,PL-009,DEAL-MB-2026Q2,desktop,UK,953,736,896
2026-04-17,PL-009,DEAL-MB-2026Q2,mobile,US,5084,4012,4879
2026-04-17,PL-009,DEAL-MB-2026Q2,mobile,CA,954,792,924
2026-04-17,PL-009,DEAL-MB-2026Q2,mobile,UK,1064,851,1008
2026-04-17,PL-009,DEAL-MB-2026Q2,tablet,US,1123,845,1083
2026-04-17,PL-009,DEAL-MB-2026Q2,tablet,CA,236,179,233
2026-04-17,PL-009,DEAL-MB-2026Q2,tablet,UK,240,175,229
2026-04-18,PL-001,DEAL-MB-2026Q2,desktop,US,4708,3626,4455
2026-04-18,PL-001,DEAL-MB-2026Q2,desktop,CA,900,710,881
2026-04-18,PL-001,DEAL-MB-2026Q2,desktop,UK,1021,787,982
2026-04-18,PL-001,DEAL-MB-2026Q2,mobile,US,4160,3159,3984
2026-04-18,PL-001,DEAL-MB-2026Q2,mobile,CA,878,685,846
2026-04-18,PL-001,DEAL-MB-2026Q2,mobile,UK,948,681,924
2026-04-18,PL-001,DEAL-MB-2026Q2,tablet,US,923,653,883
2026-04-18,PL-001,DEAL-MB-2026Q2,tablet,CA,225,161,220
2026-04-18,PL-001,DEAL-MB-2026Q2,tablet,UK,235,175,221
2026-04-18,PL-002,DEAL-MB-2026Q2,desktop,US,4440,3293,4293
2026-04-18,PL-002,DEAL-MB-2026Q2,desktop,CA,952,702,918
2026-04-18,PL-002,DEAL-MB-2026Q2,desktop,UK,1017,760,987
